ID	time_spent	watch	click	take	source
0	5.578618133128785	1	0	0	super_ad
1	1.2243452404405621	1	1	0	best_ad
2	3.8091818533081025	1	0	0	new_lead
3	1.5858742170940396	1	0	0	super_ad
4	1.4184216180027556	1	1	0	new_lead
5	0.8428318454974617	1	1	0	best_ad
6	5.972806796113232	1	0	0	new_lead
7	1.896577010558135	1	0	0	new_lead
8	4.809006361916558	1	0	0	super_ad
9	5.798558815504776	1	1	0	new_lead
10	3.385825731614122	1	1	0	new_lead
11	3.3264403580071993	1	0	0	new_lead
12	0.8193232552869847	1	1	0	best_ad
13	1.8715903961167808	1	1	0	best_ad
14	0.1836561178802855	1	1	0	best_ad
15	0.9218507950383173	1	1	0	best_ad
16	4.264343123578894	1	1	0	new_lead
17	0.33828457940895335	1	1	0	best_ad
18	0.7513591681912588	1	1	0	best_ad
19	0.9129210526327083	1	0	0	best_ad
20	1.2721204593683175	1	1	0	best_ad
21	0.1907998235229816	1	0	0	best_ad
22	1.3877694779729537	1	0	0	best_ad
23	4.092988306364063	1	0	0	new_lead
24	4.925424699073649	1	1	0	super_ad
25	2.089434022920196	1	0	0	new_lead
26	4.190949379469717	1	1	1	new_lead
27	1.9321804303848729	1	1	0	best_ad
28	4.608983841869803	1	0	0	super_ad
29	6.0996146645391205	1	1	0	new_lead
30	2.879890031035106	1	1	0	new_lead
31	5.521599817538197	1	1	0	best_ad
32	1.7821862180755468	1	0	0	super_ad
33	5.602079563196243	1	0	0	new_lead
34	6.40944958973858	1	1	0	new_lead
35	4.4591989422947	1	0	0	new_lead
36	4.112287178122216	1	1	0	best_ad
37	0.8670075106827789	1	1	0	best_ad
38	2.6609775379666902	1	1	0	new_lead
39	0.9515928776376654	1	1	0	best_ad
40	0.5366614132512294	1	1	0	best_ad
41	1.261265870793134	1	1	0	best_ad
42	3.4743566794953815	1	0	0	new_lead
43	2.829498564141822	1	1	0	new_lead
44	0.0006717845507938324	1	0	0	best_ad
45	0.12768396451157515	1	1	0	best_ad
46	0.12848825042263257	1	1	0	best_ad
47	1.9798223878237151	1	0	0	best_ad
48	0.404692539310317	1	1	0	best_ad
49	5.360134246780932	1	0	0	super_ad
50	4.573411419060397	1	1	0	best_ad
51	4.039766706583708	1	0	0	new_lead
52	3.8800070905946136	1	0	0	new_lead
53	1.628616477350617	1	1	0	best_ad
54	0.17657872241778244	1	0	0	best_ad
55	1.4567520964725742	1	1	0	best_ad
56	0.2848316125066927	1	0	0	best_ad
57	4.7060312837784	1	0	0	new_lead
58	3.3724068424392923	1	1	0	best_ad
59	0.33632807177539564	1	0	0	best_ad
60	2.6896580635794933	1	1	0	new_lead
61	1.9159248970484917	1	0	0	new_lead
62	4.629755388851723	1	1	1	new_lead
63	2.03149946109802	1	0	0	super_ad
64	0.4215557801820581	1	1	0	best_ad
65	5.91482847294479	1	0	0	new_lead
66	5.156978375319416	1	0	0	new_lead
67	3.5706804126815332	1	0	0	new_lead
68	3.129068192847924	1	0	0	new_lead
69	3.6886223226621886	1	1	0	new_lead
70	0.6814071865263319	1	1	0	best_ad
71	7.739919600485598	1	0	0	new_lead
72	1.8774168847244943	1	0	0	new_lead
73	2.739512785472062	1	1	0	new_lead
74	0.9322393383323272	1	1	0	best_ad
75	2.55787611249679	1	1	1	new_lead
76	3.402766646116601	1	1	0	best_ad
77	1.9774757225792456	1	1	0	best_ad
78	0.4141270447662326	1	1	0	best_ad
79	0.40868992852053654	1	0	0	best_ad
80	0.7368678546651309	1	0	0	best_ad
81	0.9301067531139032	1	1	0	best_ad
82	4.3533650131700465	1	1	1	new_lead
83	1.1257225912943962	1	1	0	best_ad
84	6.813693579993622	1	1	0	new_lead
85	0.7086050818605099	1	1	0	best_ad
86	3.434180854080099	1	1	0	new_lead
87	0.04693772395322547	1	1	0	best_ad
88	5.10039098928969	1	1	0	new_lead
89	3.4915713297340787	1	1	0	super_ad
90	0.01350597886670775	1	0	0	best_ad
91	5.153592183854639	1	0	0	new_lead
92	1.4453760631238806	1	1	0	best_ad
93	5.682478394175159	1	0	0	new_lead
94	5.374638932220587	1	0	0	new_lead
95	3.84965688686131	1	0	0	new_lead
96	1.5654721721360971	1	0	0	new_lead
97	0.7631601642828671	1	1	0	best_ad
98	3.7895249953956402	1	0	0	super_ad
99	4.153709661294687	1	0	0	new_lead
100	3.670697323588336	1	0	0	best_ad
101	1.2631157713514167	1	1	0	best_ad
102	0.19252495566579114	1	1	0	best_ad
103	4.23808674877861	1	1	0	new_lead
104	3.7140918860609275	1	1	0	super_ad
105	4.4790821650566635	1	1	0	super_ad
106	3.703868277655975	1	0	0	new_lead
107	2.538400733731678	1	0	0	super_ad
108	4.845249038459752	1	1	0	new_lead
109	0.003545966709160468	1	1	0	best_ad
110	2.714226816401696	1	0	0	super_ad
111	1.3394530590161318	1	0	0	new_lead
112	0.06183508776076454	1	0	0	best_ad
113	4.25378881975013	1	0	0	super_ad
114	4.404479664526833	1	0	0	new_lead
115	2.859263877453987	1	0	0	new_lead
116	2.8759469659999524	1	1	1	new_lead
117	0.9972372776826204	1	1	0	best_ad
118	0.3404473791186012	1	1	0	best_ad
119	3.8508852148214663	1	0	0	new_lead
120	2.529108838711369	1	1	0	new_lead
121	0.8409413695063838	1	1	0	best_ad
122	6.722346282665443	1	0	0	new_lead
123	0.3426866302760252	1	1	0	best_ad
124	3.1374399710057985	1	0	0	new_lead
125	4.616644047602411	1	0	0	new_lead
126	1.8124113176278382	1	0	0	best_ad
127	0.5313794898403876	1	0	0	best_ad
128	4.052860136314951	1	0	0	super_ad
129	0.3315777355223422	1	1	0	best_ad
130	3.537878192203512	1	0	0	new_lead
131	0.8470063351584095	1	1	0	best_ad
132	1.4381729619148877	1	1	0	best_ad
133	0.20238954075179394	1	1	0	best_ad
134	2.868580200362114	1	1	0	best_ad
135	0.24355916995665391	1	1	0	best_ad
136	3.295136745732912	1	0	0	new_lead
137	0.024068273418284332	1	1	0	best_ad
138	2.788750190960825	1	0	0	new_lead
139	5.557272991561247	1	1	1	new_lead
140	0.3248454444837935	1	1	0	best_ad
141	0.42608548384072437	1	1	0	best_ad
142	3.561258773920825	1	0	0	super_ad
143	3.246529057243002	1	0	0	best_ad
144	0.4926020675486196	1	1	0	best_ad
145	4.60828361162658	1	0	0	new_lead
146	3.1824852357073854	1	1	0	super_ad
147	0.04575478102295702	1	0	0	best_ad
148	2.3660949495757873	1	0	0	super_ad
149	0.7674148844668671	1	1	0	best_ad
150	1.2872983439317063	1	1	0	best_ad
151	4.664539388457278	1	0	0	super_ad
152	2.83694034560971	1	1	0	new_lead
153	1.3077541487908653	1	0	0	super_ad
154	4.478408564450346	1	0	0	new_lead
155	3.3130991248363553	1	0	0	new_lead
156	0.9524614655194632	1	1	0	best_ad
157	3.657681814936603	1	1	1	new_lead
158	0.8634214632400492	1	1	0	best_ad
159	0.6043346729338983	1	0	0	best_ad
160	2.894254752466231	1	1	1	new_lead
161	4.149982714573153	1	0	0	new_lead
162	2.668587528903986	1	0	0	new_lead
163	0.3953088373698547	1	1	0	best_ad
164	0.14101055639567972	1	1	0	best_ad
165	3.0860329182549395	1	1	1	new_lead
166	3.1351485988088514	1	0	0	best_ad
167	4.5757413495574015	1	1	0	super_ad
168	1.0447547665999546	1	1	0	best_ad
169	0.44969695021445577	1	1	0	best_ad
170	2.659613440976386	1	1	0	best_ad
171	3.163213773608172	1	1	0	new_lead
172	6.920041591747116	1	0	0	new_lead
173	4.565097728559305	1	0	0	new_lead
174	3.7250975531418766	1	0	0	new_lead
175	2.640084899628061	1	1	0	new_lead
176	4.233218868145057	1	0	0	new_lead
177	2.692004868551118	1	1	0	best_ad
178	1.3468724837231398	1	1	0	best_ad
179	1.505077639794207	1	1	0	best_ad
180	1.542123262588891	1	1	0	super_ad
181	3.981305322107225	1	1	1	super_ad
182	3.7235347735196194	1	0	0	super_ad
183	4.606406144440671	1	0	0	new_lead
184	5.1594716441166355	1	1	0	new_lead
185	3.234244011781124	1	0	0	super_ad
186	4.3421004844972995	1	1	0	super_ad
187	0.5969753119629656	1	1	0	best_ad
188	1.0950007400023962	1	1	0	new_lead
189	2.7791440735530113	1	0	0	new_lead
190	5.689667182204517	1	0	0	new_lead
191	2.0194275640128363	1	0	0	best_ad
192	0.8095668798014118	1	1	0	best_ad
193	0.5105905116402867	1	1	0	best_ad
194	1.2307530456319244	1	0	0	best_ad
195	0.521017644577896	1	1	0	best_ad
196	1.2367059917850258	1	1	0	best_ad
197	2.5067681623944633	1	1	0	super_ad
198	0.06581851028657032	1	1	0	best_ad
199	2.3921694631664403	1	0	0	super_ad
200	0.8614085516215815	1	1	0	best_ad
201	0.17159804071319174	1	1	0	best_ad
202	1.5191135534707887	1	1	0	best_ad
203	4.456130834636372	1	1	1	new_lead
204	0.22828016110447655	1	0	0	best_ad
205	1.7602830131468812	1	0	0	new_lead
206	0.09249132195818854	1	0	0	best_ad
207	0.8337150162358915	1	1	0	best_ad
208	4.791431963897633	1	0	0	super_ad
209	2.956774317932919	1	1	0	super_ad
210	0.4044842889662179	1	1	0	best_ad
211	0.19462643742569713	1	1	0	best_ad
212	0.8693402525519718	1	1	0	best_ad
213	0.6786673057885093	1	1	0	best_ad
214	0.46953787559785237	1	1	0	best_ad
215	1.4274293220404568	1	0	0	best_ad
216	0.6948956016766689	1	0	0	best_ad
217	0.10615020859429124	1	0	0	best_ad
218	3.1680853641368265	1	0	0	new_lead
219	3.5965847234645643	1	1	0	new_lead
220	3.787589225602213	1	0	0	new_lead
221	0.30997604934777323	1	1	0	best_ad
222	2.8130677907912665	1	0	0	new_lead
223	2.0094445326607815	1	1	0	new_lead
224	0.21817798632643953	1	1	0	best_ad
225	1.1772596757794467	1	1	0	best_ad
226	1.3397407917927557	1	0	0	best_ad
227	5.345965826837856	1	1	1	super_ad
228	0.022737327882833523	1	1	0	best_ad
229	0.6836652700638624	1	0	0	best_ad
230	3.16832580474347	1	1	1	new_lead
231	0.4484855390465153	1	1	0	best_ad
232	3.698593083851478	1	1	1	new_lead
233	0.4753862248452398	1	0	0	best_ad
234	3.1198076229717615	1	0	0	new_lead
235	5.888330514312762	1	1	0	super_ad
236	3.8887304504013165	1	0	0	super_ad
237	3.7217963311768107	1	1	0	super_ad
238	4.415246031143724	1	1	0	best_ad
239	4.484042325047509	1	0	0	super_ad
240	3.717801706390618	1	1	1	super_ad
241	0.7893217208653888	1	1	0	best_ad
242	5.077390164583568	1	0	0	new_lead
243	1.6285935270710177	1	1	0	best_ad
244	3.8209304463166145	1	0	0	new_lead
245	0.3718786554581111	1	0	0	best_ad
246	4.406907054894674	1	0	0	new_lead
247	1.5283225625825336	1	1	0	new_lead
248	1.2708234763159023	1	1	0	best_ad
249	4.487274344509617	1	1	1	new_lead
250	4.49268175883623	1	0	0	new_lead
251	4.01107310300722	1	0	0	new_lead
252	2.681464618080701	1	0	0	super_ad
253	0.6514916297964072	1	1	0	best_ad
254	4.5931325026103496	1	1	0	new_lead
255	4.283523362626562	1	1	0	super_ad
256	0.6092627098772043	1	1	0	best_ad
257	2.413952532495278	1	1	0	best_ad
258	0.10152055304656112	1	1	0	best_ad
259	2.0688247997530413	1	1	0	best_ad
260	4.1848775251838015	1	1	0	new_lead
261	4.925769304844169	1	0	0	new_lead
262	0.1291792201136951	1	1	0	best_ad
263	0.554702705486308	1	1	0	best_ad
264	3.221855414396329	1	0	0	new_lead
265	0.047621153808221864	1	1	0	best_ad
266	5.143452782061855	1	0	0	super_ad
267	0.42478298608801557	1	1	0	best_ad
268	0.6554710459626938	1	1	0	best_ad
269	4.561175176929409	1	0	0	new_lead
270	2.326434454946137	1	0	0	best_ad
271	0.9444362082233378	1	0	0	best_ad
272	0.41861962564846433	1	1	0	best_ad
273	2.683383949809369	1	1	0	best_ad
274	3.7478146034305806	1	0	0	new_lead
275	0.8797921970544663	1	1	0	best_ad
276	3.922178979204025	1	1	0	super_ad
277	3.9086061506963854	1	1	0	new_lead
278	0.03427632557840106	1	1	0	best_ad
279	4.019535205028443	1	0	0	super_ad
280	0.3966207087026402	1	1	0	best_ad
281	2.884638838692783	1	0	0	super_ad
282	3.9910260376181155	1	0	0	super_ad
283	0.24127581548423743	1	1	0	best_ad
284	3.6865206388569374	1	1	0	new_lead
285	0.623647521128878	1	1	0	best_ad
286	2.1743373692155377	1	0	0	super_ad
287	3.127049202680974	1	1	0	best_ad
288	0.806435057860341	1	1	0	best_ad
289	2.4801818912914633	1	1	0	best_ad
290	4.76241200595408	1	0	0	new_lead
291	0.9221721531504603	1	1	0	best_ad
292	6.2011761595990285	1	0	0	super_ad
293	5.588869737000924	1	0	0	new_lead
294	5.780911411894256	1	0	0	super_ad
295	1.6004967214597818	1	1	0	best_ad
296	0.23860133151858984	1	1	0	best_ad
297	0.3525710884745395	1	1	0	best_ad
298	0.13767755447970914	1	1	0	best_ad
299	4.814560965182946	1	0	0	new_lead
300	0.6659986301743237	1	1	0	best_ad
301	4.6147676820273915	1	1	0	new_lead
302	3.454187140351368	1	0	0	new_lead
303	3.0051646598581536	1	0	0	super_ad
304	2.649427434692066	1	0	0	best_ad
305	3.3271582630578505	1	1	0	new_lead
306	3.604181986064042	1	0	0	new_lead
307	0.11368760525665711	1	1	0	best_ad
308	0.4295473467994678	1	0	0	best_ad
309	3.8976029408144117	1	0	0	new_lead
310	0.4745454415994647	1	0	0	best_ad
311	1.9878111422554023	1	0	0	best_ad
312	6.495969524547914	1	1	0	new_lead
313	1.502503897587926	1	1	0	new_lead
314	2.1570774982748135	1	0	0	new_lead
315	0.6885794745066749	1	0	0	best_ad
316	4.024493581772121	1	0	0	super_ad
317	0.1335733114003246	1	0	0	best_ad
318	4.5373740729200485	1	1	0	new_lead
319	0.16223072456209722	1	1	0	best_ad
320	2.639465561439236	1	0	0	best_ad
321	4.331179071358909	1	0	0	new_lead
322	3.8718904233669234	1	0	0	new_lead
323	4.767370102753187	1	0	0	super_ad
324	0.17493540726378393	1	1	0	best_ad
325	1.2212682321911106	1	1	0	best_ad
326	0.47905243639243267	1	0	0	best_ad
327	0.15538041766073882	1	1	0	best_ad
328	2.750225139852591	1	0	0	new_lead
329	6.598652194487678	1	0	0	new_lead
330	2.9320388240058164	1	0	0	new_lead
331	2.36195209176372	1	1	0	new_lead
332	3.317527346756758	1	0	0	best_ad
333	0.6597506066971099	1	1	0	best_ad
334	0.04820800359916313	1	1	0	best_ad
335	0.9752495928468433	1	1	0	best_ad
336	2.2359752527338888	1	1	0	new_lead
337	0.4172162110601312	1	1	0	best_ad
338	0.583660038090887	1	1	0	best_ad
339	0.5230624912839273	1	1	0	best_ad
340	5.091030033620022	1	1	1	new_lead
341	0.3064559505150654	1	1	0	best_ad
342	3.9281128589216037	1	0	0	new_lead
343	0.81114055203324	1	1	0	best_ad
344	3.2368457155069383	1	1	0	new_lead
345	1.1075239641178103	1	1	0	best_ad
346	4.567355648592727	1	1	1	new_lead
347	3.281324704732132	1	0	0	new_lead
348	0.1929159126404123	1	1	0	best_ad
349	0.9445691346665036	1	1	0	best_ad
350	2.5931526961229583	1	0	0	super_ad
351	0.5998617194517193	1	1	0	best_ad
352	1.9414475954674986	1	1	0	best_ad
353	1.9334688025207656	1	0	0	best_ad
354	1.0304304101394732	1	0	0	best_ad
355	3.3705947440632924	1	0	0	super_ad
356	5.388867696948387	1	0	0	new_lead
357	0.11324206839314822	1	0	0	best_ad
358	3.986872595818952	1	1	0	new_lead
359	3.81996419145593	1	0	0	best_ad
360	1.097612681092334	1	0	0	best_ad
361	3.832423541056265	1	1	0	super_ad
362	3.4010718112627165	1	1	0	best_ad
363	3.741994137965132	1	0	0	new_lead
364	1.5787442852441693	1	0	0	best_ad
365	2.102525889385584	1	1	0	best_ad
366	5.429064274861336	1	1	0	new_lead
367	0.9827745362508039	1	1	0	best_ad
368	1.417211125318166	1	1	0	best_ad
369	3.279929685499402	1	0	0	new_lead
370	4.888614508668607	1	1	0	super_ad
371	5.466137448491684	1	0	0	new_lead
372	2.881267252172641	1	0	0	new_lead
373	2.492621831709941	1	1	0	super_ad
374	3.963711668750034	1	0	0	new_lead
375	0.6571800376974428	1	0	0	best_ad
376	3.652444649417776	1	1	0	super_ad
377	4.48780993134491	1	1	1	super_ad
378	0.4995786607483773	1	1	0	best_ad
379	4.906980917649053	1	1	0	new_lead
380	0.7181851175607864	1	1	0	best_ad
381	3.6389940767407403	1	0	0	new_lead
382	5.080690165998499	1	0	0	new_lead
383	7.214474259202537	1	0	0	new_lead
384	1.359516356173935	1	1	0	best_ad
385	3.415935520073182	1	1	0	super_ad
386	1.868322571345601	1	1	0	best_ad
387	4.177211858085184	1	0	0	super_ad
388	4.28731583098899	1	1	0	new_lead
389	0.03646007637803858	1	0	0	best_ad
390	0.009859521751932426	1	1	0	best_ad
391	4.081072742571738	1	1	0	super_ad
392	6.686195466065988	1	0	0	super_ad
393	4.042358284600323	1	1	1	super_ad
394	0.009956833209045954	1	1	0	best_ad
395	0.28418433173218244	1	1	0	best_ad
396	3.587966131928062	1	1	0	new_lead
397	0.3170439185319738	1	0	0	best_ad
398	0.8317136972609744	1	1	0	best_ad
399	5.636569382183043	1	0	0	new_lead
400	5.530378613301276	1	0	0	super_ad
401	1.7074262032567644	1	0	0	best_ad
402	0.9224276314964189	1	1	0	best_ad
403	3.5616977901938194	1	1	0	new_lead
404	1.6132660825163845	1	1	0	best_ad
405	3.5090668012399804	1	0	0	super_ad
406	2.378187071943915	1	1	0	best_ad
407	2.12576799980505	1	0	0	best_ad
408	0.9485482628848327	1	1	0	best_ad
409	2.336867668345387	1	1	0	new_lead
410	1.725896684568699	1	1	0	best_ad
411	3.83000660575713	1	0	0	new_lead
412	1.0303801195968598	1	1	0	best_ad
413	2.8236381413349396	1	0	0	new_lead
414	0.8388964797196764	1	0	0	best_ad
415	3.9541010824184055	1	0	0	new_lead
416	3.1289520543474016	1	0	0	best_ad
417	0.19831403410857115	1	0	0	best_ad
418	3.4539127080226746	1	0	0	super_ad
419	0.5995342984089543	1	1	0	best_ad
420	2.608441536125941	1	1	0	best_ad
421	0.16019234767475216	1	1	0	best_ad
422	1.3738466793363537	1	1	0	best_ad
423	2.560553734597295	1	0	0	new_lead
424	2.8591545756592334	1	0	0	new_lead
425	4.68601616151433	1	1	0	new_lead
426	3.6668706869388505	1	1	0	super_ad
427	3.789483812941561	1	0	0	new_lead
428	1.5869873330017836	1	1	0	best_ad
429	2.8335478755181214	1	0	0	new_lead
430	1.5148800135750327	1	1	0	new_lead
431	0.35122039741152133	1	1	0	best_ad
432	0.3563605178610076	1	1	0	best_ad
433	5.165982554406183	1	1	0	super_ad
434	6.021712943046257	1	0	0	new_lead
435	4.982585982641638	1	1	0	best_ad
436	3.4938621712117843	1	1	0	best_ad
437	0.39539403906918397	1	1	0	best_ad
438	4.581240886599706	1	0	0	super_ad
439	1.5248840543926028	1	0	0	best_ad
440	1.791722973048232	1	0	0	best_ad
441	0.9087758345757065	1	1	0	best_ad
442	6.4142288266659	1	1	0	super_ad
443	4.209025943003503	1	0	0	super_ad
444	3.704038593910388	1	0	0	new_lead
445	1.9900855399112967	1	1	1	super_ad
446	0.31618982054943323	1	0	0	best_ad
447	0.8373025712044875	1	1	0	best_ad
448	4.883563392942682	1	0	0	new_lead
449	0.6280019079426538	1	1	0	best_ad
450	5.802347483443926	1	0	0	super_ad
451	4.705163123448721	1	1	1	new_lead
452	2.626380403541542	1	0	0	super_ad
453	0.6599301971371536	1	1	0	best_ad
454	4.831237426857829	1	0	0	new_lead
455	0.733805291522463	1	1	0	best_ad
456	0.08177122150963888	1	1	0	best_ad
457	0.6929408872780589	1	1	0	best_ad
458	3.8015175639552377	1	1	0	new_lead
459	1.5346400454783864	1	0	0	best_ad
460	3.816983741991418	1	0	0	new_lead
461	0.4399388348023514	1	1	0	best_ad
462	4.445536874204126	1	1	0	new_lead
463	0.24671424174433354	1	1	0	best_ad
464	2.4678837704695877	1	0	0	best_ad
465	0.7257528761807296	1	1	0	best_ad
466	0.6088764515799943	1	1	0	best_ad
467	2.854508117634612	1	0	0	super_ad
468	2.002991976496815	1	0	0	new_lead
469	0.383649878032932	1	1	0	best_ad
